,latitude,longitude
1069,40.74283,-73.99843
1070,40.74283,-73.99843
1071,40.74283,-73.99843
1072,40.74283,-73.99843
1073,40.74283,-73.99843
1074,40.74283,-73.99843
1075,40.74283,-73.99843
1076,40.74283,-73.99843
1077,40.74283,-73.99843
1078,40.74283,-73.99843
1079,40.74283,-73.99843
1080,40.74283,-73.99843
1081,40.74283,-73.99843
1082,40.74283,-73.99843
1083,40.74283,-73.99843
1084,40.74283,-73.99843
1085,40.74283,-73.99843
1086,40.74283,-73.99843
1087,40.74283,-73.99843
1088,40.74283,-73.99843
1089,40.74283,-73.99843
1090,40.74283,-73.99843
1091,40.74283,-73.99843
1092,40.74283,-73.99843
1093,40.74283,-73.99843
1094,40.74283,-73.99843
1095,40.74283,-73.99843
1096,40.74283,-73.99843
1097,40.74283,-73.99843
1098,40.74283,-73.99843
1099,40.74283,-73.99843
1100,40.74283,-73.99843
1101,40.74283,-73.99843
1102,40.74283,-73.99843
1103,40.74283,-73.99843
1104,40.74283,-73.99843
1105,40.74283,-73.99843
1106,40.74283,-73.99843
1107,40.74283,-73.99843
1108,40.74283,-73.99843
1109,40.74283,-73.99843
1110,40.74283,-73.99843
1111,40.74283,-73.99843
1112,40.74283,-73.99843
1113,40.74283,-73.99843
1114,40.74283,-73.99843
1115,40.74283,-73.99843
1116,40.74283,-73.99843
1117,40.74283,-73.99843
1118,40.74283,-73.99843
1119,40.74283,-73.99843
1120,40.74283,-73.99843
1121,40.74283,-73.99843
1122,40.74283,-73.99843
1123,40.74283,-73.99843
1124,40.74283,-73.99843
1125,40.74283,-73.99843
1126,40.74283,-73.99843
1127,40.74283,-73.99843
1128,40.74283,-73.99843
1129,40.74283,-73.99843
1130,40.74283,-73.99843
1131,40.74283,-73.99843
1132,40.74283,-73.99843
1133,40.74283,-73.99843
1134,40.74283,-73.99843
1135,40.74283,-73.99843
1136,40.74283,-73.99843
1137,40.74283,-73.99843
1138,40.74283,-73.99843
1139,40.74283,-73.99843
1140,40.74283,-73.99843
1141,40.74283,-73.99843
1142,40.74283,-73.99843
1143,40.74283,-73.99843
1144,40.74283,-73.99843
1145,40.74283,-73.99843
1146,40.74283,-73.99843
1147,40.74283,-73.99843
1148,40.74283,-73.99843
1149,40.74283,-73.99843
1150,40.74283,-73.99843
1151,40.74283,-73.99843
1152,40.74283,-73.99843
1153,40.74283,-73.99843
1154,40.74283,-73.99843
1155,40.74283,-73.99843
1156,40.74283,-73.99843
1157,40.74283,-73.99843
1158,40.74283,-73.99843
1159,40.74283,-73.99843
1160,40.74283,-73.99843
1161,40.74283,-73.99843
1162,40.74283,-73.99843
1163,40.74283,-73.99843
1164,40.74283,-73.99843
1165,40.74283,-73.99843
1166,40.74283,-73.99843
1167,40.74283,-73.99843
1168,40.74283,-73.99843
1169,40.74283,-73.99843
1170,40.74283,-73.99843
1171,40.74283,-73.99843
1172,40.74283,-73.99843
1173,40.74283,-73.99843
1174,40.74283,-73.99843
1175,40.74283,-73.99843
1176,40.74283,-73.99843
1177,40.74283,-73.99843
1178,40.74283,-73.99843
1179,40.74283,-73.99843
1180,40.74283,-73.99843
1181,40.74283,-73.99843
1182,40.74283,-73.99843
1183,40.74283,-73.99843
1184,40.74283,-73.99843
1185,40.74283,-73.99843
1186,40.74283,-73.99843
1187,40.74283,-73.99843
1188,40.74283,-73.99843
1189,40.74283,-73.99843
1190,40.74283,-73.99843
1191,40.74283,-73.99843
1192,40.74283,-73.99843
1193,40.74283,-73.99843
1194,40.74283,-73.99843
1195,40.74283,-73.99843
1196,40.74283,-73.99843
1197,40.74283,-73.99843
1198,40.74283,-73.99843
1199,40.74283,-73.99843
1200,40.74283,-73.99843
1201,40.74283,-73.99843
1202,40.74283,-73.99843
1203,40.74283,-73.99843
1204,40.74283,-73.99843
1205,40.74283,-73.99843
1206,40.74283,-73.99843
1207,40.74283,-73.99843
1208,40.74283,-73.99843
1209,40.74283,-73.99843
1210,40.74283,-73.99843
1211,40.74283,-73.99843
1212,40.74283,-73.99843
1213,40.74283,-73.99843
1214,40.74283,-73.99843
1215,40.74283,-73.99843
1216,40.74283,-73.99843
1217,40.74283,-73.99843
1218,40.74283,-73.99843
1219,40.74283,-73.99843
1220,40.74283,-73.99843
1221,40.74283,-73.99843
1222,40.74283,-73.99843
1223,40.74283,-73.99843
1224,40.74283,-73.99843
1225,40.74283,-73.99843
1226,40.74283,-73.99843
1227,40.74283,-73.99843
1228,40.74283,-73.99843
1229,40.74283,-73.99843
1230,40.74283,-73.99843
1231,40.74283,-73.99843
1232,40.74283,-73.99843
1233,40.74283,-73.99843
1234,40.74283,-73.99843
1235,40.74283,-73.99843
1236,40.74283,-73.99843
1237,40.74283,-73.99843
1238,40.74283,-73.99843
1239,40.74283,-73.99843
1240,40.74283,-73.99843
1241,40.74283,-73.99843
1242,40.74283,-73.99843
1243,40.74283,-73.99843
1244,40.74283,-73.99843
1245,40.74283,-73.99843
1246,40.74283,-73.99843
1247,40.74283,-73.99843
1248,40.74283,-73.99843
1249,40.74283,-73.99843
1250,40.74283,-73.99843
1251,40.74283,-73.99843
1252,40.74283,-73.99843
1253,40.74283,-73.99843
1254,40.74283,-73.99843
1255,40.74283,-73.99843
1256,40.74283,-73.99843
1257,40.74283,-73.99843
1258,40.74283,-73.99843
1259,40.74283,-73.99843
1260,40.74283,-73.99843
1261,40.74283,-73.99843
1262,40.74283,-73.99843
1263,40.74283,-73.99843
1264,40.74283,-73.99843
1265,40.74283,-73.99843
1266,40.74283,-73.99843
1267,40.74283,-73.99843
1268,40.74283,-73.99843
1269,40.74283,-73.99843
1270,40.74283,-73.99843
1271,40.74283,-73.99843
1272,40.74283,-73.99843
1273,40.74283,-73.99843
1274,40.74283,-73.99843
1275,40.74283,-73.99843
1276,40.74283,-73.99843
1277,40.74283,-73.99843
1278,40.74283,-73.99843
1279,40.74283,-73.99843
1280,40.74283,-73.99843
1281,40.74283,-73.99843
1282,40.74283,-73.99843
1283,40.74283,-73.99843
1284,40.74283,-73.99843
1285,40.74283,-73.99843
1286,40.74283,-73.99843
1287,40.74283,-73.99843
1288,40.74283,-73.99843
1289,40.74283,-73.99843
1290,40.74283,-73.99843
1291,40.74283,-73.99843
1292,40.74283,-73.99843
1293,40.74283,-73.99843
1294,40.74283,-73.99843
1295,40.74283,-73.99843
1296,40.74283,-73.99843
1297,40.74283,-73.99843
1298,40.74283,-73.99843
1299,40.74283,-73.99843
1300,40.74283,-73.99843
1301,40.74283,-73.99843
1302,40.74283,-73.99843
1303,40.74283,-73.99843
1304,40.74283,-73.99843
1305,40.74283,-73.99843
1306,40.74283,-73.99843
1307,40.74283,-73.99843
1308,40.74283,-73.99843
1309,40.74283,-73.99843
1310,40.74283,-73.99843
1311,40.74283,-73.99843
1312,40.74283,-73.99843
1313,40.74283,-73.99843
1314,40.74283,-73.99843
1315,40.74283,-73.99843
1316,40.74283,-73.99843
1317,40.74283,-73.99843
1318,40.74283,-73.99843
1319,40.74283,-73.99843
1320,40.74283,-73.99843
1321,40.74283,-73.99843
1322,40.74283,-73.99843
1323,40.74283,-73.99843
1324,40.74283,-73.99843
1325,40.74283,-73.99843
1326,40.74283,-73.99843
1327,40.74283,-73.99843
1328,40.74283,-73.99843
1329,40.74283,-73.99843
1330,40.74283,-73.99843
1331,40.74283,-73.99843
1332,40.74283,-73.99843
1333,40.74283,-73.99843
1334,40.74283,-73.99843
1335,40.74283,-73.99843
1336,40.74283,-73.99843
1337,40.74283,-73.99843
1338,40.74283,-73.99843
1339,40.74283,-73.99843
1340,40.74283,-73.99843
1341,40.74283,-73.99843
1342,40.74283,-73.99843
1343,40.74283,-73.99843
1344,40.74283,-73.99843
1345,40.74283,-73.99843
1346,40.74283,-73.99843
1347,40.74283,-73.99843
1348,40.74283,-73.99843
1349,40.74283,-73.99843
1350,40.74283,-73.99843
1351,40.74283,-73.99843
1352,40.74283,-73.99843
1353,40.74283,-73.99843
1354,40.74283,-73.99843
1355,40.74283,-73.99843
1356,40.74283,-73.99843
1357,40.74283,-73.99843
1358,40.74283,-73.99843
1359,40.74283,-73.99843
1360,40.74283,-73.99843
1361,40.74283,-73.99843
1362,40.74283,-73.99843
1363,40.74283,-73.99843
1364,40.74283,-73.99843
1365,40.74283,-73.99843
1366,40.74283,-73.99843
1367,40.74283,-73.99843
1368,40.74283,-73.99843
1369,40.74283,-73.99843
1370,40.74283,-73.99843
1371,40.74283,-73.99843
1372,40.74283,-73.99843
1373,40.74283,-73.99843
1374,40.74283,-73.99843
1375,40.74283,-73.99843
1376,40.74283,-73.99843
1377,40.74283,-73.99843
1378,40.74283,-73.99843
1379,40.74283,-73.99843
1380,40.74283,-73.99843
1381,40.74283,-73.99843
1382,40.74283,-73.99843
1383,40.74283,-73.99843
1384,40.74283,-73.99843
1385,40.74283,-73.99843
1386,40.74283,-73.99843
1387,40.74283,-73.99843
1388,40.74283,-73.99843
1389,40.74283,-73.99843
1390,40.74283,-73.99843
1391,40.74283,-73.99843
1392,40.74283,-73.99843
1393,40.74283,-73.99843
1394,40.74283,-73.99843
1395,40.74283,-73.99843
1396,40.74283,-73.99843
1397,40.74283,-73.99843
1398,40.74283,-73.99843
1399,40.74283,-73.99843
1400,40.74283,-73.99843
1401,40.74283,-73.99843
1402,40.74283,-73.99843
1403,40.74283,-73.99843
1404,40.74283,-73.99843
1405,40.74283,-73.99843
1406,40.74283,-73.99843
1407,40.74283,-73.99843
1408,40.74283,-73.99843
1409,40.74283,-73.99843
1410,40.74283,-73.99843
1411,40.74283,-73.99843
1412,40.74283,-73.99843
1413,40.74283,-73.99843
1414,40.74283,-73.99843
1415,40.74283,-73.99843
1416,40.74283,-73.99843
1417,40.74283,-73.99843
1418,40.74283,-73.99843
1419,40.74283,-73.99843
1420,40.74283,-73.99843
1421,40.74283,-73.99843
1422,40.74283,-73.99843
1423,40.74283,-73.99843
1424,40.74283,-73.99843
1425,40.74283,-73.99843
1426,40.74283,-73.99843
1427,40.74283,-73.99843
1428,40.74283,-73.99843
1429,40.74283,-73.99843
1430,40.74283,-73.99843
1431,40.74283,-73.99843
1432,40.74283,-73.99843
1433,40.74283,-73.99843
1434,40.74283,-73.99843
1435,40.74283,-73.99843
1436,40.74283,-73.99843
1437,40.74283,-73.99843
1438,40.74283,-73.99843
1439,40.74283,-73.99843
1440,40.74283,-73.99843
1441,40.74283,-73.99843
1442,40.74283,-73.99843
1443,40.74283,-73.99843
1444,40.74283,-73.99843
1445,40.74283,-73.99843
1446,40.74283,-73.99843
1447,40.74283,-73.99843
1448,40.74283,-73.99843
1449,40.74283,-73.99843
1450,40.74283,-73.99843
1451,40.74283,-73.99843
1452,40.74283,-73.99843
1453,40.74283,-73.99843
1454,40.74283,-73.99843
1455,40.74283,-73.99843
1456,40.74283,-73.99843
1457,40.74283,-73.99843
1458,40.74283,-73.99843
1459,40.74283,-73.99843
1460,40.74283,-73.99843
1461,40.74283,-73.99843
1462,40.74283,-73.99843
1463,40.74283,-73.99843
1464,40.74283,-73.99843
1465,40.74283,-73.99843
1466,40.74283,-73.99843
1467,40.74283,-73.99843
1468,40.74283,-73.99843
1469,40.74283,-73.99843
1470,40.74283,-73.99843
1471,40.74283,-73.99843
1472,40.74283,-73.99843
1473,40.74283,-73.99843
1474,40.74283,-73.99843
1475,40.74283,-73.99843
1476,40.74283,-73.99843
1477,40.74283,-73.99843
1478,40.74283,-73.99843
1479,40.74283,-73.99843
1480,40.74283,-73.99843
1481,40.74283,-73.99843
1482,40.74283,-73.99843
1483,40.74283,-73.99843
1484,40.74283,-73.99843
1485,40.74283,-73.99843
1486,40.74283,-73.99843
1487,40.74283,-73.99843
1488,40.74283,-73.99843
1489,40.74283,-73.99843
1490,40.74283,-73.99843
1491,40.74283,-73.99843
1492,40.74283,-73.99843
1493,40.74283,-73.99843
1494,40.74283,-73.99843
1495,40.74283,-73.99843
1496,40.74283,-73.99843
1497,40.74283,-73.99843
1498,40.74283,-73.99843
1499,40.74283,-73.99843
1500,40.74283,-73.99843
1501,40.74283,-73.99843
1502,40.74283,-73.99843
1503,40.74283,-73.99843
1504,40.74283,-73.99843
1505,40.74283,-73.99843
1506,40.74283,-73.99843
1507,40.74283,-73.99843
1508,40.74283,-73.99843
1509,40.74283,-73.99843
1510,40.74283,-73.99843
1511,40.74283,-73.99843
1512,40.74283,-73.99843
1513,40.74283,-73.99843
1514,40.74283,-73.99843
1515,40.74283,-73.99843
1516,40.74283,-73.99843
1517,40.74283,-73.99843
1518,40.74283,-73.99843
1519,40.74283,-73.99843
1520,40.74283,-73.99843
1521,40.74283,-73.99843
1522,40.74283,-73.99843
1523,40.74283,-73.99843
1524,40.74283,-73.99843
1525,40.74283,-73.99843
1526,40.74283,-73.99843
1527,40.74283,-73.99843
1528,40.74283,-73.99843
1529,40.74283,-73.99843
1530,40.74283,-73.99843
1531,40.74283,-73.99843
1532,40.74283,-73.99843
1533,40.74283,-73.99843
1534,40.74283,-73.99843
1535,40.74283,-73.99843
1536,40.74283,-73.99843
1537,40.74283,-73.99843
1538,40.74283,-73.99843
1539,40.74283,-73.99843
1540,40.74283,-73.99843
1541,40.74283,-73.99843
1542,40.74283,-73.99843
1543,40.74283,-73.99843
1544,40.74283,-73.99843
1545,40.74283,-73.99843
1546,40.74283,-73.99843
1547,40.74283,-73.99843
1548,40.74283,-73.99843
1549,40.74283,-73.99843
1550,40.74283,-73.99843
1551,40.74283,-73.99843
1552,40.74283,-73.99843
1553,40.74283,-73.99843
1554,40.74283,-73.99843
1555,40.74283,-73.99843
1556,40.74283,-73.99843
1557,40.74283,-73.99843
1558,40.74283,-73.99843
1559,40.74283,-73.99843
1560,40.74283,-73.99843
1561,40.74283,-73.99843
1562,40.74283,-73.99843
1563,40.74283,-73.99843
1564,40.74283,-73.99843
1565,40.74283,-73.99843
1566,40.74283,-73.99843
1567,40.74283,-73.99843
1568,40.74283,-73.99843
1569,40.74283,-73.99843
1570,40.74283,-73.99843
1571,40.74283,-73.99843
1572,40.74283,-73.99843
1573,40.74283,-73.99843
1574,40.74283,-73.99843
1575,40.74283,-73.99843
1576,40.74283,-73.99843
1577,40.74283,-73.99843
1578,40.74283,-73.99843
1579,40.74283,-73.99843
1580,40.74283,-73.99843
1581,40.74283,-73.99843
1582,40.74283,-73.99843
1583,40.74283,-73.99843
1584,40.74283,-73.99843
1585,40.74283,-73.99843
1586,40.74283,-73.99843
1587,40.74283,-73.99843
1588,40.74283,-73.99843
1589,40.74283,-73.99843
1590,40.74283,-73.99843
1591,40.74283,-73.99843
1592,40.74283,-73.99843
1593,40.74283,-73.99843
1594,40.74283,-73.99843
1595,40.74283,-73.99843
1596,40.74283,-73.99843
1597,40.74283,-73.99843
1598,40.74283,-73.99843
1599,40.74283,-73.99843
1600,40.74283,-73.99843
1601,40.74283,-73.99843
1602,40.74283,-73.99843
1603,40.74283,-73.99843
1604,40.74283,-73.99843
1605,40.74283,-73.99843
1606,40.74283,-73.99843
1607,40.74283,-73.99843
1608,40.74283,-73.99843
1609,40.74283,-73.99843
1610,40.74283,-73.99843
1611,40.74283,-73.99843
1612,40.74283,-73.99843
1613,40.74283,-73.99843
1614,40.74283,-73.99843
1615,40.74283,-73.99843
1616,40.74283,-73.99843
1617,40.74283,-73.99843
1618,40.74283,-73.99843
1619,40.74283,-73.99843
1620,40.74283,-73.99843
1621,40.74283,-73.99843
1622,40.74283,-73.99843
1623,40.74283,-73.99843
1624,40.74283,-73.99843
1625,40.74283,-73.99843
1626,40.74283,-73.99843
1627,40.74283,-73.99843
1628,40.74283,-73.99843
1629,40.74283,-73.99843
1630,40.74283,-73.99843
1631,40.74283,-73.99843
1632,40.74283,-73.99843
1633,40.74283,-73.99843
1634,40.74283,-73.99843
1635,40.74283,-73.99843
1636,40.74283,-73.99843
1637,40.74283,-73.99843
1638,40.74283,-73.99843
1639,40.74283,-73.99843
1640,40.74283,-73.99843
1641,40.74283,-73.99843
1642,40.74283,-73.99843
1643,40.74283,-73.99843
1644,40.74283,-73.99843
1645,40.74283,-73.99843
1646,40.74283,-73.99843
1647,40.74283,-73.99843
1648,40.74283,-73.99843
1649,40.74283,-73.99843
1650,40.74283,-73.99843
1651,40.74283,-73.99843
1652,40.74283,-73.99843
1653,40.74283,-73.99843
1654,40.74283,-73.99843
1655,40.74283,-73.99843
1656,40.74283,-73.99843
1657,40.74283,-73.99843
1658,40.74283,-73.99843
1659,40.74283,-73.99843
1660,40.74283,-73.99843
1661,40.74283,-73.99843
1662,40.74283,-73.99843
1663,40.74283,-73.99843
1664,40.74283,-73.99843
1665,40.74283,-73.99843
1666,40.74283,-73.99843
1667,40.74283,-73.99843
1668,40.74283,-73.99843
1669,40.74283,-73.99843
1670,40.74283,-73.99843
1671,40.74283,-73.99843
1672,40.74283,-73.99843
1673,40.74283,-73.99843
1674,40.74283,-73.99843
1675,40.74283,-73.99843
1676,40.74283,-73.99843
1677,40.74283,-73.99843
1678,40.74283,-73.99843
1679,40.74283,-73.99843
1680,40.74283,-73.99843
1681,40.74283,-73.99843
1682,40.74283,-73.99843
1683,40.74283,-73.99843
1684,40.74283,-73.99843
1685,40.74283,-73.99843
1686,40.74283,-73.99843
1687,40.74283,-73.99843
1688,40.74283,-73.99843
1689,40.74283,-73.99843
1690,40.74283,-73.99843
1691,40.74283,-73.99843
1692,40.74283,-73.99843
1693,40.74283,-73.99843
1694,40.74283,-73.99843
1695,40.74283,-73.99843
1696,40.74283,-73.99843
1697,40.74283,-73.99843
1698,40.74283,-73.99843
1699,40.74283,-73.99843
1700,40.74283,-73.99843
1701,40.74283,-73.99843
1702,40.74283,-73.99843
1703,40.74283,-73.99843
1704,40.74283,-73.99843
1705,40.74283,-73.99843
1706,40.74283,-73.99843
1707,40.74283,-73.99843
1708,40.74283,-73.99843
1709,40.74283,-73.99843
1710,40.74283,-73.99843
1711,40.74283,-73.99843
1712,40.74283,-73.99843
1713,40.74283,-73.99843
1714,40.74283,-73.99843
1715,40.74283,-73.99843
1716,40.74283,-73.99843
1717,40.74283,-73.99843
1718,40.74283,-73.99843
1719,40.74283,-73.99843
1720,40.74283,-73.99843
1721,40.74283,-73.99843
1722,40.74283,-73.99843
1723,40.74283,-73.99843
1724,40.74283,-73.99843
1725,40.74283,-73.99843
1726,40.74283,-73.99843
1727,40.74283,-73.99843
1728,40.74283,-73.99843
1729,40.74283,-73.99843
1730,40.74283,-73.99843
1731,40.74283,-73.99843
1732,40.74283,-73.99843
1733,40.74283,-73.99843
1734,40.74283,-73.99843
1735,40.74283,-73.99843
1736,40.74283,-73.99843
1737,40.74283,-73.99843
1738,40.74283,-73.99843
1739,40.74283,-73.99843
1740,40.74283,-73.99843
1741,40.74283,-73.99843
1742,40.74283,-73.99843
1743,40.74283,-73.99843
1744,40.74283,-73.99843
1745,40.74283,-73.99843
1746,40.74283,-73.99843
1747,40.74283,-73.99843
1748,40.74283,-73.99843
1749,40.74283,-73.99843
1750,40.74283,-73.99843
1751,40.74283,-73.99843
1752,40.74283,-73.99843
1753,40.74283,-73.99843
1754,40.74283,-73.99843
1755,40.74283,-73.99843
1756,40.74283,-73.99843
1757,40.74283,-73.99843
1758,40.74283,-73.99843
1759,40.74283,-73.99843
1760,40.74283,-73.99843
1761,40.74283,-73.99843
1762,40.74283,-73.99843
1763,40.74283,-73.99843
1764,40.74283,-73.99843
1765,40.74283,-73.99843
1766,40.74283,-73.99843
1767,40.74283,-73.99843
1768,40.74283,-73.99843
1769,40.74283,-73.99843
1770,40.74283,-73.99843
1771,40.74283,-73.99843
1772,40.74283,-73.99843
1773,40.74283,-73.99843
1774,40.74283,-73.99843
1775,40.74283,-73.99843
1776,40.74283,-73.99843
1777,40.74283,-73.99843
1778,40.74283,-73.99843
1779,40.74283,-73.99843
1780,40.74283,-73.99843
1781,40.74283,-73.99843
1782,40.74283,-73.99843
1783,40.74283,-73.99843
1784,40.74283,-73.99843
1785,40.74283,-73.99843
1786,40.74283,-73.99843
1787,40.74283,-73.99843
1788,40.74283,-73.99843
1789,40.74283,-73.99843
1790,40.74283,-73.99843
1791,40.74283,-73.99843
1792,40.74283,-73.99843
1793,40.74283,-73.99843
1794,40.74283,-73.99843
1795,40.74283,-73.99843
1796,40.74283,-73.99843
1797,40.74283,-73.99843
1798,40.74283,-73.99843
1799,40.74283,-73.99843
1800,40.74283,-73.99843
1801,40.74283,-73.99843
1802,40.74283,-73.99843
1803,40.74283,-73.99843
1804,40.74283,-73.99843
1805,40.74283,-73.99843
1806,40.74283,-73.99843
1807,40.74283,-73.99843
1808,40.74283,-73.99843
1809,40.74283,-73.99843
1810,40.74283,-73.99843
1811,40.74283,-73.99843
1812,40.74283,-73.99843
1813,40.74283,-73.99843
1814,40.74283,-73.99843
1815,40.74283,-73.99843
1816,40.74283,-73.99843
1817,40.74283,-73.99843
1818,40.74283,-73.99843
1819,40.74283,-73.99843
1820,40.74283,-73.99843
1821,40.74283,-73.99843
1822,40.74283,-73.99843
1823,40.74283,-73.99843
1824,40.74283,-73.99843
1825,40.74283,-73.99843
1826,40.74283,-73.99843
1827,40.74283,-73.99843
1828,40.74283,-73.99843
1829,40.74283,-73.99843
1830,40.74283,-73.99843
1831,40.74283,-73.99843
1832,40.74283,-73.99843
1833,40.74283,-73.99843
1834,40.74283,-73.99843
1835,40.74283,-73.99843
1836,40.74283,-73.99843
1837,40.74283,-73.99843
1838,40.74283,-73.99843
1839,40.74283,-73.99843
1840,40.74283,-73.99843
1841,40.74283,-73.99843
1842,40.74283,-73.99843
1843,40.74283,-73.99843
1844,40.74283,-73.99843
1845,40.74283,-73.99843
1846,40.74283,-73.99843
1847,40.74283,-73.99843
1848,40.74283,-73.99843
1849,40.74283,-73.99843
1850,40.74283,-73.99843
1851,40.74283,-73.99843
1852,40.74283,-73.99843
1853,40.74283,-73.99843
1854,40.74283,-73.99843
1855,40.74283,-73.99843
1856,40.74283,-73.99843
1857,40.74283,-73.99843
1858,40.74283,-73.99843
1859,40.74283,-73.99843
1860,40.74283,-73.99843
1861,40.74283,-73.99843
1862,40.74283,-73.99843
1863,40.74283,-73.99843
1864,40.74283,-73.99843
1865,40.74283,-73.99843
1866,40.74283,-73.99843
1867,40.74283,-73.99843
1868,40.74283,-73.99843
1869,40.74283,-73.99843
1870,40.74283,-73.99843
1871,40.74283,-73.99843
1872,40.74283,-73.99843
1873,40.74283,-73.99843
1874,40.74283,-73.99843
1875,40.74283,-73.99843
1876,40.74283,-73.99843
1877,40.74283,-73.99843
1878,40.74283,-73.99843
1879,40.74283,-73.99843
1880,40.74283,-73.99843
1881,40.74283,-73.99843
1882,40.74283,-73.99843
1883,40.74283,-73.99843
1884,40.74283,-73.99843
1885,40.74283,-73.99843
1886,40.74283,-73.99843
1887,40.74283,-73.99843
1888,40.74283,-73.99843
1889,40.74283,-73.99843
1890,40.74283,-73.99843
1891,40.74283,-73.99843
1892,40.74283,-73.99843
1893,40.74283,-73.99843
1894,40.74283,-73.99843
1895,40.74283,-73.99843
1896,40.74283,-73.99843
1897,40.74283,-73.99843
1898,40.74283,-73.99843
1899,40.74283,-73.99843
1900,40.74283,-73.99843
1901,40.74283,-73.99843
1902,40.74283,-73.99843
1903,40.74283,-73.99843
1904,40.74283,-73.99843
1905,40.74283,-73.99843
1906,40.74283,-73.99843
1907,40.74283,-73.99843
1908,40.74283,-73.99843
1909,40.74283,-73.99843
1910,40.74283,-73.99843
1911,40.74283,-73.99843
1912,40.74283,-73.99843
1913,40.74283,-73.99843
1914,40.74283,-73.99843
1915,40.74283,-73.99843
1916,40.74283,-73.99843
1917,40.74283,-73.99843
1918,40.74283,-73.99843
1919,40.74283,-73.99843
1920,40.74283,-73.99843
1921,40.74283,-73.99843
1922,40.74283,-73.99843
1923,40.74283,-73.99843
1924,40.74283,-73.99843
1925,40.74283,-73.99843
1926,40.74283,-73.99843
1927,40.74283,-73.99843
1928,40.74283,-73.99843
1929,40.74283,-73.99843
1930,40.74283,-73.99843
1931,40.74283,-73.99843
1932,40.74283,-73.99843
1933,40.74283,-73.99843
1934,40.74283,-73.99843
1935,40.74283,-73.99843
1936,40.74283,-73.99843
1937,40.74283,-73.99843
1938,40.74283,-73.99843
1939,40.74283,-73.99843
1940,40.74283,-73.99843
1941,40.74283,-73.99843
1942,40.74283,-73.99843
1943,40.74283,-73.99843
1944,40.74283,-73.99843
1945,40.74283,-73.99843
1946,40.74283,-73.99843
1947,40.74283,-73.99843
1948,40.74283,-73.99843
1949,40.74283,-73.99843
1950,40.74283,-73.99843
1951,40.74283,-73.99843
1952,40.74283,-73.99843
1953,40.74283,-73.99843
1954,40.74283,-73.99843
1955,40.74283,-73.99843
1956,40.74283,-73.99843
1957,40.74283,-73.99843
1958,40.74283,-73.99843
1959,40.74283,-73.99843
1960,40.74283,-73.99843
1961,40.74283,-73.99843
1962,40.74283,-73.99843
1963,40.74283,-73.99843
1964,40.74283,-73.99843
1965,40.74283,-73.99843
1966,40.74283,-73.99843
1967,40.74283,-73.99843
1968,40.74283,-73.99843
1969,40.74283,-73.99843
1970,40.74283,-73.99843
1971,40.74283,-73.99843
1972,40.74283,-73.99843
1973,40.74283,-73.99843
1974,40.74283,-73.99843
1975,40.74283,-73.99843
1976,40.74283,-73.99843
1977,40.74283,-73.99843
1978,40.74283,-73.99843
1979,40.74283,-73.99843
1980,40.74283,-73.99843
1981,40.74283,-73.99843
1982,40.74283,-73.99843
1983,40.74283,-73.99843
1984,40.74283,-73.99843
1985,40.74283,-73.99843
1986,40.74283,-73.99843
1987,40.74283,-73.99843
1988,40.74283,-73.99843
1989,40.74283,-73.99843
1990,40.74283,-73.99843
1991,40.74283,-73.99843
1992,40.74283,-73.99843
1993,40.74283,-73.99843
1994,40.74283,-73.99843
1995,40.74283,-73.99843
1996,40.74283,-73.99843
1997,40.74283,-73.99843
1998,40.74283,-73.99843
1999,40.74283,-73.99843
2000,40.74283,-73.99843
2001,40.74283,-73.99843
2002,40.74283,-73.99843
2003,40.74283,-73.99843
2004,40.74283,-73.99843
2005,40.74283,-73.99843
2006,40.74283,-73.99843
2007,40.74283,-73.99843
2008,40.74283,-73.99843
2009,40.74283,-73.99843
2010,40.74283,-73.99843
2011,40.74283,-73.99843
2012,40.74283,-73.99843
2013,40.74283,-73.99843
2014,40.74283,-73.99843
2015,40.74283,-73.99843
2016,40.74283,-73.99843
2017,40.74283,-73.99843
2018,40.74283,-73.99843
2019,40.74283,-73.99843
2020,40.74283,-73.99843
2021,40.74283,-73.99843
2022,40.74283,-73.99843
2023,40.74283,-73.99843
2024,40.74283,-73.99843
2025,40.74283,-73.99843
2026,40.74283,-73.99843
2027,40.74283,-73.99843
2028,40.74283,-73.99843
2029,40.74283,-73.99843
2030,40.74283,-73.99843
2031,40.74283,-73.99843
2032,40.74283,-73.99843
2033,40.74283,-73.99843
2034,40.74283,-73.99843
2035,40.74283,-73.99843
2036,40.74283,-73.99843
2037,40.74283,-73.99843
2038,40.74283,-73.99843
2039,40.74283,-73.99843
2040,40.74283,-73.99843
2041,40.74283,-73.99843
2042,40.74283,-73.99843
2043,40.74283,-73.99843
2044,40.74283,-73.99843
2045,40.74283,-73.99843
2046,40.74283,-73.99843
2047,40.74283,-73.99843
2048,40.74283,-73.99843
2049,40.74283,-73.99843
2050,40.74283,-73.99843
2051,40.74283,-73.99843
2052,40.74283,-73.99843
2053,40.74283,-73.99843
2054,40.74283,-73.99843
2055,40.74283,-73.99843
2056,40.74283,-73.99843
2057,40.74283,-73.99843
2058,40.74283,-73.99843
2059,40.74283,-73.99843
2060,40.74283,-73.99843
2061,40.74283,-73.99843
2062,40.74283,-73.99843
2063,40.74283,-73.99843
2064,40.74283,-73.99843
2065,40.74283,-73.99843
2066,40.74283,-73.99843
2067,40.74283,-73.99843
